chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr5	26026207	26026427	221	4	0.859129097750315	0.459153748672894	0.399975349077421	11.4211173587984
chr9	43813050	43813141	92	4	0.95797323122892	0.559802835419463	0.398170395809457	11.414102812779
chr5	98873094	98873727	634	4	0.719495871238894	0.209236728303387	0.510259142935508	11.4122573044969
chr3	167711045	167711235	191	4	0.615170888592798	0.957164619035191	-0.341993730442393	-11.4116594115111
chr20	41119716	41119832	117	4	0.72975131524359	0.359688512512869	0.370062802730721	11.4072679604753
chr12	67100346	67100739	394	4	0.813231260674599	0.455994449557953	0.357236811116646	11.4050501865654
chrX	28821623	28821722	100	4	0.362821056900373	0.743628834073154	-0.380807777172781	-11.4032806689987
chr6	124802016	124803014	999	4	0.674251085519301	0.319893851430743	0.354357234088557	11.4019899340382
chr18	70726799	70727042	244	4	0.349035680087502	0.0371001327149294	0.311935547372573	11.4009654057992
chr13	78803240	78803413	174	4	0.288711734878009	0.717052816267202	-0.428341081389194	-11.4009545663479
chr1	96372191	96373303	1113	4	0.336393841018518	0.693067428902472	-0.356673587883953	-11.3989928136129
chr11	83282618	83282697	80	4	0.522442755168917	0.156895194178632	0.365547560990284	11.3939382224725
chrX	142379255	142379429	175	4	0.611843912385748	0.936265551346488	-0.32442163896074	-11.3890987032126
chr12	101982553	101982731	179	4	0.969965958593564	0.621638185179634	0.348327773413929	11.3888851385017
chr10	36891396	36891589	194	4	0.196113177473162	0.582135396051126	-0.386022218577964	-11.387125404556
chr16	6027862	6028027	166	4	0.734638730037834	0.364070726117967	0.370568003919867	11.3866533188222
chr14	91519037	91519134	98	4	0.940990968882081	0.43005818779116	0.510932781090921	11.3850449950997
chr8	24848040	24848208	169	4	0.484664939981058	0.848421123667795	-0.363756183686737	-11.384342232502
chrX	53034121	53034308	188	4	0.597101023424202	0.228286967085716	0.368814056338487	11.378138182179
chr9	46291261	46291324	64	5	0.798740403684345	0.425704612864968	0.373035790819377	11.3779935191023
chr10	2669915	2670079	165	4	0.886079424651554	0.478312003997387	0.407767420654167	11.3763676400247
chr7	47201316	47201560	245	4	0.966020950496197	0.628961177639348	0.337059772856849	11.3760065420724
chr4	31766667	31767157	491	4	0.190321508992366	0.531894015987545	-0.341572506995179	-11.373567017829
chr13	78301344	78301772	429	4	0.656655929491581	0.9399961003227	-0.283340170831118	-11.3682377546275
chr3	131989261	131989395	135	4	0.535929909632325	0.903462704206904	-0.36753279457458	-11.3659826272196
chr8	139057424	139057734	311	4	0.267396497883124	0.680599731590316	-0.413203233707191	-11.3633339321288
chrX	102972587	102972717	131	4	0.895859130496282	0.607174846906216	0.288684283590066	11.3633339131169
chr2	15099758	15100148	391	4	0.943219716986749	0.651036271656581	0.292183445330169	11.3633314146153
chr18	3085165	3085496	332	4	0.751936064228742	0.416803154574227	0.335132909654516	11.3587743831531
chr18	65317768	65317856	89	4	0.559179728461219	0.175385248345489	0.38379448011573	11.3586349575224
chr18	46607497	46607558	62	4	0.661088385935786	0.939629114302931	-0.278540728367145	-11.3579707950016
chrX	75494505	75494615	111	4	0.735172975313703	0.364200734557867	0.370972240755837	11.3576102284349
chr2	83590079	83590731	653	4	0.946482366486488	0.591536678059198	0.354945688427291	11.3544326023616
chr12	62845135	62846139	1005	4	0.326995962680701	0.795773081104631	-0.468777118423929	-11.3535424517766
chr3	168406063	168406222	160	4	0.766047536445448	0.34754331294296	0.418504223502488	11.3527159552999
chrX	131743738	131744062	325	4	0.775825729702758	0.446124417562471	0.329701312140287	11.3521698995333
chr18	39180280	39180445	166	4	0.82854789219249	0.429943323642834	0.398604568549656	11.3465991858949
chr12	72823083	72823541	459	4	0.496871985320195	0.972139799183255	-0.47526781386306	-11.3430316249013
chr8	75588082	75588133	52	4	0.513439643077453	0.940157777257616	-0.426718134180163	-11.3380913816811
chr2	131297063	131297345	283	5	0.821905959374217	0.433100757223667	0.388805202150551	11.3325226612577
chr14	49095399	49096899	1501	4	0.37575353575696	0.82631690885948	-0.45056337310252	-11.3315568947822
chr17	51057801	51058124	324	4	0.455455478841588	0.816003197282636	-0.360547718441049	-11.3314618351594
chr18	70972976	70973193	218	4	0.160444039147168	0.563051297607685	-0.402607258460517	-11.3251717564901
chr13	54395007	54395106	100	4	0.721955425300858	0.367381371299157	0.354574054001701	11.3202174030814
chr16	21898262	21898363	102	4	0.276424942863645	0.725868731017482	-0.449443788153838	-11.3156965061033
chr11	1643203	1643287	85	4	0.102503965876119	0.510925683913399	-0.40842171803728	-11.3104224956485
chr16	8208193	8208245	53	4	0.271255164064044	0.699574912510487	-0.428319748446443	-11.3087184421965
chr21	25131231	25131371	141	4	0.317703017381377	0.743012970893549	-0.425309953512172	-11.30495478197
chr2	81673387	81673557	171	4	0.800442059187727	0.433534567345941	0.366907491841786	11.3040693242714
chrX	76258698	76259010	313	4	0.312593302630965	0.696794274995942	-0.384200972364977	-11.2963301426113
chr2	204335242	204335473	232	4	0.805384905403133	0.408965361267596	0.396419544135538	11.295929703922
chr12	70081309	70081436	128	4	0.525101360090588	0.951570238804478	-0.426468878713889	-11.2955956534273
chr1	186008438	186008596	159	4	0.943015828626221	0.61205952889021	0.330956299736011	11.2917629309213
chr12	114760814	114761070	257	4	0.240565898598927	0.578239667005972	-0.337673768407045	-11.2905241186819
chr14	19596748	19596814	67	4	0.48307782046624	0.839946234805297	-0.356868414339056	-11.2876957047069
chr3	103123975	103124134	160	4	0.867632451364244	0.444718465479419	0.422913985884826	11.2876604042543
chrX	76377512	76377736	225	4	0.328277616003181	0.770605369088736	-0.442327753085555	-11.2858594356328
chr4	161017356	161018710	1355	5	0.544145555870095	0.759419985198139	-0.215274429328044	-11.2779794188087
chr8	69428456	69428537	82	4	0.154210480949513	0.562541968491175	-0.408331487541663	-11.2766940770278
chr7	61115635	61115731	97	4	0.809255774772108	0.293633274778457	0.51562249999365	11.2745976952409
chr10	102650389	102650658	270	4	0.612366720371784	0.269021629133897	0.343345091237887	11.2741127408973
chr1	156678867	156679055	189	4	0.62291748937114	0.235549255496517	0.387368233874623	11.2736882322538
chr5	120053214	120053562	349	4	0.343264189216394	0.776505928882067	-0.433241739665673	-11.2674034158016
chr7	29207794	29208534	741	4	0.337243531571565	0.728266398004623	-0.391022866433057	-11.262311726923
chr11	56856048	56856133	86	4	0.678109288434759	0.31744016411056	0.360669124324199	11.2614614498365
chr4	180131226	180131339	114	4	0.306944602824181	0.684564342869688	-0.377619740045507	-11.2574933737679
chr14	26503848	26504787	940	4	0.497320344634565	0.906915067010192	-0.409594722375627	-11.2574355338914
chr15	55253639	55253824	186	4	0.651945212185939	0.963493805834891	-0.311548593648952	-11.2520635661209
chr5	49415580	49415662	83	4	0.44755629154251	0.861560540184232	-0.414004248641722	-11.2518133989705
chr12	94184412	94184917	506	4	0.704250698803004	0.982744300106804	-0.2784936013038	-11.2492954711831
chrX	32942273	32942508	236	4	0.162402198941481	0.547083588634765	-0.384681389693284	-11.2483456263777
chr18	69198849	69199836	988	4	0.243234404310258	0.624213049055369	-0.380978644745111	-11.2457837540441
chr9	29246817	29246900	84	4	0.417056498281587	0.801647270942678	-0.384590772661091	-11.2443450082683
chr1	50529124	50529410	287	4	0.384661769840945	0.754021211263114	-0.369359441422169	-11.2443201636685
chr7	79966877	79967166	290	4	0.844919057620415	0.469668805704601	0.375250251915813	11.2432749772077
chrX	285154	285270	117	4	0.708713789979001	0.383084084690525	0.325629705288476	11.2394823267302
chr12	63096425	63096482	58	4	0.0646993273653401	0.398255378465477	-0.333556051100137	-11.2392247639367
chr3	3142755	3142985	231	4	0.497028874068862	0.862056129659895	-0.365027255591033	-11.2361897020284
chr4	75280778	75280851	74	4	0.777831277396496	0.34253967579352	0.435291601602976	11.2357753592875
chr18	50343401	50344335	935	4	0.582477203779331	0.948998902724345	-0.366521698945015	-11.2287698754523
chr3	111771860	111772306	447	4	0.5721605758807	0.147399324747528	0.424761251133172	11.2216087746479
chrX	18080194	18080383	190	4	0.350697613660157	0.701333667625147	-0.35063605396499	-11.2213140767666
chr14	25741576	25742210	635	4	0.772843984672411	0.437948795535399	0.334895189137012	11.2171436187298
chr4	46464966	46465480	515	4	0.121487421557581	0.522548234824089	-0.401060813266508	-11.2144453059046
chr4	172352538	172352772	235	4	0.888671808821957	0.517963690287259	0.370708118534697	11.2141004544591
chr5	29734355	29734561	207	4	0.815268870003305	0.396056200897125	0.419212669106179	11.206876115088
chr1	94940435	94940522	88	4	0.536770052372067	0.915364095113502	-0.378594042741435	-11.2063466744413
chr4	11904048	11904944	897	5	0.569322767794047	0.802000890100017	-0.23267812230597	-11.2000496098108
chr6	110828303	110828558	256	4	0.558472822835255	0.906838849718641	-0.348366026883386	-11.1959951574648
chr22	20350159	20350302	144	4	0.962387633824895	0.538184096432184	0.424203537392711	11.1951030372252
chr7	56485422	56485671	250	4	0.680294226855996	0.289377687226286	0.39091653962971	11.1950114170949
chr11	116503412	116503512	101	4	0.562451499076566	0.895804330986397	-0.33335283190983	-11.1874467588843
chr6	52278589	52278732	144	4	0.737659617520787	0.338856276733368	0.398803340787418	11.184844308163
chr8	144875531	144875618	88	4	0.591183652695062	0.907272835216846	-0.316089182521783	-11.1806611015958
chr18	58343438	58343701	264	4	0.635174090828686	0.21348452404703	0.421689566781656	11.1804909511505
chrX	117148447	117148644	198	4	0.868961241237281	0.566810965269682	0.302150275967599	11.1797033572411
chr19	32706842	32707347	506	4	0.484458306025644	0.818314135165075	-0.333855829139432	-11.1728475883244
chr10	82653788	82653951	164	4	0.315588681460513	0.750580802120911	-0.434992120660398	-11.1697770254277
chr6	63122110	63123531	1422	4	0.274199516061361	0.66562155875263	-0.391422042691268	-11.1628921920171
chrX	53309272	53309366	95	4	0.602747717189038	0.208418515228353	0.394329201960685	11.1620530305726
chr14	46205306	46205482	177	4	0.848002860834275	0.502987922721558	0.345014938112717	11.1604589049038
chrX	143237651	143237738	88	4	0.853909799054069	0.386265337254792	0.467644461799277	11.158791744217
chr13	56872986	56873085	100	4	0.432453818862996	0.934371663967561	-0.501917845104565	-11.1565019689228
chrX	46704062	46704299	238	4	0.621301012183019	0.929159105929014	-0.307858093745995	-11.1540396382324
chr7	153747525	153747595	71	4	0.868588173433635	0.516135959209484	0.35245221422415	11.1532092568704
chr7	148074862	148075094	233	4	0.838665149771991	0.481799742317263	0.356865407454728	11.1524033886213
chrX	105849398	105849451	54	4	0.614587650055182	0.921559468032258	-0.306971817977076	-11.1482087155491
chr10	16358173	16358309	137	4	0.422721336364844	0.805473340057575	-0.382752003692731	-11.1458107167111
chr8	35256471	35256621	151	4	0.808038101815347	0.434637187295245	0.373400914520102	11.1456713426551
chr10	116979609	116979750	142	4	0.270263587320832	0.662088613674242	-0.39182502635341	-11.1449492733232
chr1	191657013	191657502	490	4	0.819159347437053	0.490055490320747	0.329103857116307	11.1412517940696
chr14	48357408	48357559	152	4	0.364248980383928	0.71160411504658	-0.347355134662652	-11.1388996643773
chr11	6552435	6552687	253	4	0.818404859644163	0.391911123664366	0.426493735979797	11.1386336976469
chr13	38138689	38138863	175	4	0.835441939198226	0.387349518133966	0.44809242106426	11.1345742974459
chr7	53224667	53224810	144	4	0.19834370948767	0.551842662870673	-0.353498953383003	-11.1333482720418
chr5	4951614	4951817	204	4	0.109867148902042	0.428977923680099	-0.319110774778057	-11.1325221076512
chr13	25373432	25373509	78	4	0.704528999182239	0.276164443993097	0.428364555189142	11.1294220992544
chrX	141460455	141460762	308	4	0.669978736205989	0.291827988491853	0.378150747714137	11.1281620054969
chrX	154879129	154879535	407	4	0.486545365925874	0.834301191537722	-0.347755825611847	-11.1235424587131
chr9	5232674	5232917	244	4	0.937325811369688	0.600898608993682	0.336427202376007	11.1226067863809
chr16	51609440	51609688	249	4	0.897743929671427	0.591057879273495	0.306686050397931	11.1187243148275
chr8	59507393	59507568	176	4	0.391132731759265	0.744451856500647	-0.353319124741382	-11.1183242682962
chr18	62074393	62074714	322	4	0.411512648399698	0.0955499833524254	0.315962665047273	11.1142324622126
chr5	26890969	26891124	156	4	0.150829533801	0.539713355837644	-0.388883822036644	-11.1123108323205
chr3	167205290	167205519	230	4	0.661679157228862	0.260652826152283	0.401026331076578	11.1107366323801
chrX	85542415	85542571	157	4	0.56527560273403	0.960536627411539	-0.39526102467751	-11.1100701833253
chr11	64228156	64228344	189	4	0.592308790227913	0.913037528153413	-0.320728737925501	-11.1055463150117
chr8	111429581	111429764	184	4	0.744112558075532	0.328351320209785	0.415761237865746	11.1033620118355
chrX	129161338	129161582	245	4	0.651060707142564	0.299103189230241	0.351957517912322	11.1020953111529
chr4	157700302	157700434	133	4	0.515268889996052	0.154907182983639	0.360361707012414	11.101687117356
chr19	23258976	23259225	250	4	0.186342899576544	0.502623440235202	-0.316280540658658	-11.1015370472416
chr11	29891156	29891492	337	4	0.893687611703506	0.538872155340954	0.354815456362552	11.1009450804921
chr16	16698639	16699023	385	4	0.903221033835414	0.54449297152619	0.358728062309223	11.0980584203924
chrX	29743918	29744133	216	4	0.643057400074962	0.926113081016145	-0.283055680941183	-11.0962597339974
chrX	112572885	112572978	94	4	0.786885280967267	0.433880946347427	0.35300433461984	11.095827919613
chr2	154538819	154538984	166	4	0.444819935646792	0.832871234351538	-0.388051298704747	-11.0938715333582
chr11	99030834	99031646	813	4	0.473632557756165	0.81568015624498	-0.342047598488815	-11.0926635183497
chr4	176836468	176836676	209	4	0.699178672219667	0.302283722855678	0.396894949363989	11.091495054451
chrX	87465609	87465740	132	4	0.255138730011871	0.703433645314729	-0.448294915302858	-11.0885539995865
chr20	42555485	42555693	209	4	0.937912487615944	0.659586608339989	0.278325879275954	11.0860758862338
chr13	112697936	112698176	241	4	0.187740851235446	0.518803015841131	-0.331062164605684	-11.0819296070279
chr12	82618612	82618749	138	4	0.860734045472345	0.501764511025419	0.358969534446926	11.0808080467683
chr4	152948339	152949071	733	4	0.472793468818648	0.788922397014972	-0.316128928196324	-11.0804916741192
chr2	107411222	107411339	118	4	0.474276960453386	0.799514095750245	-0.32523713529686	-11.0785190065983
chr13	26015951	26016306	356	4	0.169742343671663	0.505133273399047	-0.335390929727384	-11.0762593270524
chr6	68648697	68648886	190	4	0.724240194073714	0.304072384943546	0.420167809130168	11.0756365943973
chr2	104444300	104444503	204	4	0.44110453491171	0.823254172798244	-0.382149637886534	-11.0746289756383
chr14	49205150	49205884	735	4	0.840799686781428	0.480914416220739	0.35988527056069	11.0711788602757
chr17	12790648	12790836	189	4	0.483683026389713	0.850135028940507	-0.366452002550794	-11.0690754640971
chr2	155241315	155241863	549	4	0.488995551761627	0.834743653225977	-0.34574810146435	-11.0537979396728
chr5	177439037	177439196	160	4	0.506205776941927	0.852352450276231	-0.346146673334304	-11.0530446797315
chr4	26864583	26864964	382	4	0.968858304848567	0.521415756801316	0.447442548047251	11.0522981101888
chr5	94763558	94763968	411	4	0.798735811491511	0.446741574352027	0.351994237139484	11.0502747528732
chrX	57977733	57977978	246	4	0.574955652289975	0.212031905107539	0.362923747182437	11.0459714036374
chrX	22526730	22526990	261	4	0.416774867737005	0.80184041560914	-0.385065547872134	-11.0424158407155
chr14	71885865	71886008	144	4	0.683867964165818	0.299286568263233	0.384581395902585	11.0408713547339
chr15	87818796	87819001	206	4	0.858760201646932	0.493727855298949	0.365032346347984	11.0378627907567
chr12	130287084	130287150	67	4	0.779442488159729	0.358202823451295	0.421239664708435	11.035271142198
chr6	164852297	164852898	602	4	0.810961445942677	0.460818000501194	0.350143445441482	11.0322206030815
